step,rule_delegation,oracle_delegation,action,agree,r_noop,r_compaction,r_partition,realised_reward,latency_ms,file_count,pruning
807,compaction,partition,NOOP,0,0.036197018360447246,0.026733764078845722,0.2963141019099468,0.025089649891208966,1505.4354667663574,296,0.0
808,compaction,compaction,COMPACT_32KB,1,0.030937888442787657,0.035825449232680814,0.03471411925486041,0.030890329633068314,1273.2667922973633,293,0.0
809,noop,compaction,COMPACT_32KB,0,0.032805608718249266,0.03694252175370308,0.02279908558592504,0.03421477002183052,1127.7146339416504,292,0.0
810,noop,noop,NOOP,1,0.03564471644378768,0.03523692530609236,0.03302154940582381,0.25489398402191266,1328.5579681396484,293,0.75
811,noop,partition,NOOP,0,0.032688311772768194,0.03583470465819583,0.25494676514190884,0.03367999001068324,1124.2032051086426,294,0.0
812,noop,noop,NOOP,1,0.25621190801717464,0.03590678391635621,0.25428990617849057,0.03501221433736511,1042.9010391235352,295,0.0
813,noop,noop,NOOP,1,0.03591224953419453,0.03074856267137592,0.035530522315566596,0.03348549172169453,1105.6153774261475,296,0.0
814,compaction,compaction,COMPACT_32KB,1,0.02960442204780451,0.036431820332274156,0.03523943562812677,0.017455046116575917,1945.5201625823975,294,0.0
815,noop,partition,NOOP,0,0.03700151099188854,0.025161365153513804,0.24199825896246957,0.03028231276495983,1289.6950244903564,295,0.0
816,noop,noop,NOOP,1,0.035689887608708566,0.02772555645274468,0.035388907994450755,0.03477699240607185,1050.063133239746,296,0.0
817,partition,noop,NOOP,0,0.25410900639877576,0.036127793209568985,0.035786991590120984,0.034760551923372934,1036.1201763153076,297,0.0
818,partition,noop,NOOP,0,0.24032798312526418,0.0220453636040122,0.02251313708644586,0.022999692185933167,1610.229730606079,298,0.0
819,compaction,compaction,COMPACT_32KB,1,0.033283776909691046,0.25608407751180357,0.030472283036094852,0.03209648256786801,1212.5027179718018,295,0.0
820,partition,noop,NOOP,0,0.03213055249291498,0.022833634748297235,0.024299741946039982,0.023291617594538516,1638.5235786437988,296,0.0
821,partition,compaction,COMPACT_32KB,0,0.035356516859266496,0.30153492249153757,0.035533022901746966,0.03650320735220183,998.3925819396973,295,0.0
822,partition,compaction,COMPACT_32KB,0,0.023736376241735524,0.025776037649206232,0.017612451986364436,0.024297389463476253,1593.7492847442627,296,0.0
823,partition,partition,REMOVE_PARTITION,1,0.023661946950456522,0.007583979266398672,0.024412994084855935,0.025921396909257786,1497.6816177368164,297,0.0
824,noop,compaction,COMPACT_32KB,0,0.034709901136359925,0.035802381613447856,0.027464775365791075,0.026596387007429792,1485.9066009521484,296,0.0
825,noop,partition,NOOP,0,0.02649557611870043,0.021607728643675106,0.036013708328478264,0.03575282595085376,1014.0981674194336,297,0.0
826,noop,partition,NOOP,0,0.02772081682218002,0.036884494218280425,0.03699965784085678,0.036189425678381196,977.860689163208,298,0.0
827,noop,partition,NOOP,0,0.025856146580877926,0.02841572439341434,0.029082622296515134,0.025636071927252438,1490.7433986663818,299,0.0
828,noop,noop,NOOP,1,0.03586034075419109,0.027163131442856717,0.028114149729410814,0.028821785608927418,1316.2446022033691,300,0.0
829,compaction,compaction,COMPACT_32KB,1,0.03428000306734612,0.03670791655389548,0.03546246385225822,0.027036943858239793,1461.625099182129,297,0.0
830,noop,partition,NOOP,0,0.02748993854266686,0.026959204480472038,0.03287783126575036,0.022579726979556514,1668.968915939331,298,0.0
831,noop,partition,NOOP,0,0.025335178414794518,0.023878804563995992,0.03570490364215048,0.03504490856310995,1030.848503112793,299,0.0
832,noop,compaction,COMPACT_32KB,0,0.03200621350606282,0.03347042870873573,0.03071685059865316,0.035615127805415425,1023.3151912689209,298,0.0
833,noop,compaction,COMPACT_32KB,0,0.036359842907704644,0.03644784476004991,0.03526094306639605,0.0258157325898241,1517.4217224121094,298,0.0
834,noop,partition,NOOP,0,0.03390542844434248,0.024215005432562692,0.03578361371655927,0.035983198677496775,995.5949783325195,299,0.0
835,noop,compaction,COMPACT_32KB,0,0.032742918968200696,0.03638551695259121,0.02573490047454835,0.031828876266989825,1206.3899040222168,299,0.0
836,noop,partition,NOOP,0,0.03413879998524985,0.023062900994214736,0.035900894482930504,0.03409081586201987,1079.02193069458,300,0.0
837,noop,compaction,COMPACT_32KB,0,0.023637004825047082,0.03579126421610515,0.03181372258322579,0.03275566164652506,1149.0750312805176,300,0.0
838,noop,partition,NOOP,0,0.033023306230057115,0.030411031405131024,0.034161726335037584,0.03376443038319433,1085.2577686309814,301,0.0
839,noop,compaction,COMPACT_32KB,0,0.03391832796816796,0.033984710060956075,0.024152207057523425,0.03358441003501614,1096.6479778289795,301,0.0
840,noop,compaction,COMPACT_32KB,0,0.02356957366008633,0.03648480383555096,0.03376768519420497,0.026266773541768408,1483.8669300079346,300,0.0
841,noop,compaction,COMPACT_32KB,0,0.03278529348531832,0.03605959002176921,0.02155093374410738,0.024897998809814456,1555.0909042358398,300,0.0
842,noop,compaction,COMPACT_32KB,0,0.027129781467653206,0.033665478450990605,0.026667072994447635,0.03440513394568055,1066.253900527954,301,0.0
843,noop,partition,NOOP,0,0.033491596321712266,0.030745532037094986,0.03433736238921714,0.032880605797420276,1126.9876956939697,302,0.0
844,partition,compaction,COMPACT_32KB,0,0.023965548498323656,0.03577131907377529,0.03193476103036712,0.024789959354337268,1552.6533126831055,301,0.0
845,partition,noop,NOOP,0,0.036148130434554136,0.03507146563609177,0.023550874727767027,0.02212838365415863,1672.111988067627,302,0.0
846,partition,noop,NOOP,0,0.03550923159130336,0.023401698370169338,0.02306261827953579,0.02354093363292934,1588.017463684082,303,0.0
847,partition,partition,NOOP,1,0.03373974184738962,0.024396037934558232,0.03473724226700632,0.031721738383644504,1165.6100749969482,304,0.0
848,partition,partition,NOOP,1,0.03351650170810888,0.033240041194688416,0.03522722177036473,0.03260452680118749,1107.5730323791504,305,0.0
849,compaction,noop,NOOP,0,0.028552848393309363,0.025280078241455277,0.023004046971190226,0.020260998303282513,1710.3943824768066,306,0.0
850,compaction,compaction,COMPACT_32KB,1,0.032350831366051304,0.034730426538423356,0.022646775579918482,0.03572886053595213,994.0707683563232,303,0.0
851,partition,noop,NOOP,0,0.03606482492748061,0.035592935082463945,0.020704173911245252,0.03185628877940932,1173.0124950408936,304,0.0
852,partition,partition,NOOP,1,0.0217546380465148,0.033904246651498895,0.03390580305505973,0.029033967346441564,1299.4952201843262,305,0.0
853,partition,noop,NOOP,0,0.03324635308209588,0.017231449448434924,0.029164050034915706,0.028351357392703794,1319.610834121704,306,0.0
854,partition,compaction,COMPACT_32KB,0,0.0327518689208388,0.03362544598830375,0.03354014273217913,0.03242891248401843,1153.1355381011963,304,0.0
855,partition,noop,NOOP,0,0.03332013727406987,0.01905924859297904,0.023929563772482954,0.026991068136496627,1410.2511405944824,305,0.0
856,partition,noop,NOOP,0,0.03093849536297369,0.019442197096152386,0.02124460574505377,0.03454850074169683,1017.209529876709,306,0.0
857,partition,compaction,COMPACT_32KB,0,0.03367048110589142,0.035244965584551716,0.020543836017695633,0.03405395151357182,1063.7598037719727,305,0.0
858,partition,compaction,COMPACT_32KB,0,0.023681405062457313,0.03531762110600706,0.02456359195210575,0.035016679638721904,1018.4855461120605,305,0.0
859,partition,partition,NOOP,1,0.02450007160161835,0.032686212367698794,0.03591103275274139,0.02212322433446748,1648.651361465454,306,0.0
860,partition,noop,NOOP,0,0.033945586339969205,0.02433307506336887,0.021804420606631805,0.03148160661889987,1167.3424243927002,307,0.0
861,partition,noop,NOOP,0,0.033543097550528395,0.0227811144735299,0.033360101754324786,0.0336328716823033,1045.0735092163086,308,0.0
862,partition,noop,NOOP,0,0.03458473691477359,0.03380947030883989,0.021325974555154448,0.030961999983926417,1164.7450923919678,309,0.0
863,compaction,partition,NOOP,0,0.03214982091226886,0.0189386005538741,0.03449532090463946,0.019899540532019838,1703.667402267456,310,0.0
864,compaction,partition,NOOP,0,0.021845275030718744,0.03243388019897262,0.03303693877278417,0.03144456015645117,1111.9682788848877,311,0.0
865,compaction,noop,NOOP,0,0.03317306000636175,0.024956062616975777,0.018070158547621507,0.03310290295527532,1015.3365135192871,312,0.0
866,compaction,compaction,COMPACT_32KB,1,0.01828181266967481,0.0371007331966189,0.03416420459930128,0.03448190815705042,1036.7989540100098,307,0.0
867,partition,partition,NOOP,1,0.033895064990551456,0.03433430830720184,0.03634629885438202,0.02203892390015838,1645.4079151153564,308,0.0
868,partition,noop,NOOP,0,0.0344895260523824,0.03425053012402027,0.019450740117934157,0.023748068113234447,1545.325517654419,309,0.0
869,partition,compaction,COMPACT_32KB,0,0.020803631321076432,0.036639219672958565,0.01752133227932838,0.03268526211528035,1118.6728477478027,308,0.0
870,partition,compaction,COMPACT_32KB,0,0.021026932319468283,0.027829874068421218,0.023962647041147978,0.03477302363507161,1017.1542167663574,308,0.0
871,partition,noop,NOOP,0,0.03624664516325521,0.023585440825181485,0.03317526550169515,0.032736918638902185,1104.8550605773926,309,0.0
872,partition,partition,NOOP,1,0.03314020599857455,0.02312887646820168,0.03384742702976351,0.01848842587009554,1802.419900894165,310,0.0
873,partition,partition,NOOP,1,0.023956745385050403,0.020060007454585096,0.03246120762717687,0.031480410813212026,1138.2131576538086,311,0.0
874,partition,noop,NOOP,0,0.03349784003037674,0.030511702691355072,0.03239507303971512,0.03300608263749343,1048.1040477752686,312,0.0
875,compaction,compaction,COMPACT_32KB,1,0.02808694371873406,0.03192711704008042,0.028591222855391778,0.033279127274790134,1073.2982158660889,310,0.0
876,partition,partition,NOOP,1,0.02716201161387649,0.023220291106931634,0.03713644837382522,0.03113775109294143,1167.0703887939453,311,0.0
877,partition,partition,NOOP,1,0.023111123383350862,0.0177049662682318,0.03312327796251346,0.03296946460039188,1061.5472793579102,312,0.0
878,partition,compaction,COMPACT_32KB,0,0.03268020179126971,0.0340494916977421,0.027608218453867364,0.03472411860189131,1010.8191967010498,310,0.0
879,partition,noop,NOOP,0,0.03530707394701108,0.028844066020070162,0.023093586321889015,0.023511715289174173,1558.3698749542236,311,0.0
880,partition,compaction,COMPACT_32KB,0,0.03221957397950001,0.03424625309456583,0.02507658672821827,0.024621314129722086,1505.464792251587,311,0.0
881,partition,partition,NOOP,1,0.030155987084217573,0.03366002917029083,0.03449527674943974,0.03722732478410771,861.3572120666504,312,0.0
882,partition,compaction,COMPACT_32KB,0,0.032809919581550384,0.03317762370476356,0.03287012027277353,0.03377354140648475,1037.452220916748,312,0.0
883,partition,compaction,COMPACT_32KB,0,0.024586507034301763,0.03384820285699307,0.02362615699768067,0.0231887752141708,1569.5481300354004,312,0.0
884,partition,noop,NOOP,0,0.033283548524509224,0.024920398717048833,0.024172883203159128,0.033123850991855414,1059.157133102417,313,0.0
885,partition,partition,NOOP,1,0.03383780977650053,0.032795526142609444,0.0361554815523184,0.02298420450611479,1551.0804653167725,314,0.0
886,partition,compaction,COMPACT_32KB,0,0.03247211388213726,0.033782911927098286,0.031930155073238334,0.0278195625847521,1330.8684825897217,313,0.0
887,partition,compaction,COMPACT_32KB,0,0.03259797026518804,0.03752567558044823,0.034168767231740775,0.01815126800110546,1817.2223567962646,313,0.0
888,partition,noop,NOOP,0,0.031639813527635716,0.023685000256913155,0.01985017214732565,0.024342869863084933,1493.2787418365479,314,0.0
889,partition,noop,NOOP,0,0.030080424081711563,0.023281288042159884,0.021031709443955215,0.023176193963913704,1536.92626953125,315,0.0
890,partition,partition,NOOP,1,0.022448126619073402,0.022929891660410887,0.029144932573052895,0.021973735635491876,1582.381248474121,316,0.0
891,partition,compaction,COMPACT_32KB,0,0.02178089136911869,0.033689442532533295,0.032442498157753935,0.03344571241269446,1045.5682277679443,314,0.0
892,partition,compaction,COMPACT_32KB,0,0.0234726000286284,0.037164033720903336,0.028133840606326156,0.02388346559803957,1526.6623497009277,314,0.0
893,partition,compaction,COMPACT_32KB,0,0.032871886101980066,0.03397480248007804,0.03127953609587655,0.027144863591528234,1366.1067485809326,314,0.0
894,partition,compaction,COMPACT_32KB,0,0.03196974887545148,0.03372121249156394,0.032598658940148746,0.0298329392524282,1234.8732948303223,314,0.0
895,partition,noop,NOOP,0,0.037236222963484514,0.03509355519309877,0.03212650273338198,0.02343723271385073,1541.5866374969482,315,0.0
896,partition,noop,NOOP,0,0.0335956481571439,0.018449695344955205,0.03280681167795689,0.033319115983987166,1033.4362983703613,316,0.0
897,partition,noop,NOOP,0,0.03600910037428799,0.033677050393725205,0.021746943887776773,0.03279444068343106,1046.3535785675049,317,0.0
898,partition,compaction,COMPACT_32KB,0,0.023302772652728003,0.031874979159198236,0.021565883767229954,0.030933140122135987,1159.5938205718994,316,0.0
899,partition,noop,NOOP,0,0.03390890181207508,0.028862351267850847,0.033030572535036495,0.03282848894739002,1050.6386756896973,317,0.0
900,partition,compaction,COMPACT_32KB,0,0.03124406358011113,0.03432555685888364,0.03244995614297735,0.024796333416806003,1471.5526103973389,316,0.0
901,partition,compaction,COMPACT_32KB,0,0.035077763171150855,0.036952334338803836,0.03527375277991551,0.02437447075421298,1494.0760135650635,316,0.0
902,partition,compaction,COMPACT_32KB,0,0.031717850247693,0.03644537712773191,0.03302827982075208,0.03333915497502195,1047.2445487976074,316,0.0
903,partition,noop,NOOP,0,0.024521184504897077,0.01955488704246812,0.023826208651930768,0.026394410670668556,1378.6492347717285,317,0.0
904,partition,partition,NOOP,1,0.030888312560507336,0.03212920411106916,0.032460053664633316,0.03560887644905714,902.7421474456787,318,0.0
905,partition,compaction,COMPACT_32KB,0,0.03218780665980611,0.032647584315278935,0.03076774268733297,0.02315644108865539,1543.715476989746,317,0.0
906,partition,noop,NOOP,0,0.033116390502977676,0.03166032923087714,0.023577163017320935,0.015374982154894176,1916.8710708618164,318,0.0
907,partition,partition,NOOP,1,0.029991346889603476,0.020783056546761797,0.031029159122574673,0.02070918231593405,1634.0055465698242,319,0.0
908,partition,partition,NOOP,1,0.03039614963531495,0.029858058329561156,0.03351888942718507,0.03413473415374757,946.67649269104,320,0.0
909,partition,compaction,COMPACT_32KB,0,0.0317820998913774,0.0324907485727256,0.03009843556947797,0.03301625010673934,1054.9166202545166,317,0.0
910,partition,partition,NOOP,1,0.02830237534840903,0.03041720594472315,0.03165875581105551,0.02142010358174644,1619.1868782043457,318,0.0
911,partition,compaction,COMPACT_32KB,0,0.019102670844146824,0.03248968444366937,0.014078437979766933,0.033114388398492386,1053.0383586883545,317,0.0
912,partition,partition,NOOP,1,0.03205299271757499,0.02816766767050566,0.03269434823210135,0.020808695689987097,1652.1022319793701,318,0.0
913,partition,compaction,COMPACT_32KB,0,0.017832464458501437,0.03273843537700666,0.023275202991521464,0.031540573293403124,1133.9683532714844,317,0.0
914,partition,partition,NOOP,1,0.031228024067668808,0.020785547795085804,0.03221025139310826,0.032212249340801136,1084.1193199157715,318,0.0
915,partition,partition,NOOP,1,0.029537222367170095,0.02067480632374122,0.03145575759971404,0.03190677402580047,1083.981990814209,319,0.0
916,partition,compaction,COMPACT_32KB,0,0.02680618095397949,0.03270822428337434,0.014024122238159187,0.022224396692431952,1586.7729187011719,318,0.0
917,partition,noop,NOOP,0,0.031270141486164915,0.013414289449295902,0.015457067374226446,0.028288307074543828,1267.7648067474365,319,0.0
918,partition,compaction,COMPACT_32KB,0,0.024048355102539068,0.030844303609740067,0.020886333465576168,0.022033535482298666,1599.4632244110107,318,0.0
919,partition,compaction,COMPACT_32KB,0,0.014865386228651092,0.030875563434384926,0.027133023481458712,0.030839070786770048,1160.3155136108398,318,0.0
920,partition,compaction,COMPACT_32KB,0,0.022122628849950324,0.029512867260579043,0.025145027798619768,0.02765831880629438,1320.9538459777832,318,0.0
921,partition,partition,NOOP,1,0.019231648359627554,0.03302199249027661,0.03472005358728869,0.032091007147164174,1083.4286212921143,319,0.0
922,partition,noop,NOOP,0,0.03551083850860595,0.03268389482198272,0.032013094902038575,0.018698614120483403,1737.5001907348633,320,0.0
923,partition,compaction,COMPACT_32KB,0,0.022249140957508518,0.03540220742360177,0.03065649054399533,0.025722551394854215,1404.9816131591797,319,0.0
924,partition,compaction,COMPACT_32KB,0,0.033274057388305675,0.03341434547938524,0.031840131759643564,0.02387580463923631,1498.7788200378418,319,0.0
925,partition,noop,NOOP,0,0.0303789405822754,0.022701424629785416,0.01609752464294434,0.03156485843658448,1098.4609127044678,320,0.0
926,partition,partition,NOOP,1,0.02953957834986512,0.02220344922056766,0.030099399478710334,0.015939529331005245,1863.8086318969727,321,0.0
927,partition,compaction,COMPACT_32KB,0,0.0312833398072616,0.033310493993609684,0.02050877506421961,0.01682148887490778,1854.6042442321777,319,0.0
928,partition,compaction,COMPACT_32KB,0,0.032482507705688474,0.03344183796670369,0.031359446525573736,0.02547842933511285,1422.9779243469238,319,0.0
929,partition,noop,NOOP,0,0.03128393936157227,0.0264472131412231,0.009418495178222672,0.025450132369995118,1409.3341827392578,320,0.0
930,partition,compaction,COMPACT_32KB,0,0.021567393116936145,0.03065942075603808,0.030479403309807238,0.033206131724055656,1039.8468971252441,319,0.0
931,partition,noop,NOOP,0,0.03619813251495363,0.030500271797180192,0.020986254692077655,0.03404930877685548,982.4185371398926,320,0.0
932,partition,noop,NOOP,0,0.02672331335655996,0.021871278762817387,0.016979541803520418,0.021271734262626865,1605.2532196044922,321,0.0
933,partition,partition,NOOP,1,0.02681306507750328,0.022601912498474125,0.03001680042906578,0.031054469610889507,1101.2403964996338,322,0.0
934,partition,partition,NOOP,1,0.021706005440703127,0.016484377861022956,0.03154359947299072,0.0307019580469043,1102.9021739959717,323,0.0
935,compaction,noop,NOOP,0,0.03420734053011295,0.0299751501083374,0.02509726171846744,0.02923331861849185,1161.3695621490479,324,0.0
936,compaction,compaction,COMPACT_32KB,1,0.028296188354492186,0.031225631002028048,0.030807284355163583,0.03487425059440352,931.5793514251709,321,0.0
937,partition,partition,NOOP,1,0.018021521217630523,0.02808419990539552,0.03160486186246694,0.031015534050272124,1109.266996383667,322,0.0
938,partition,compaction,COMPACT_32KB,0,0.015606504725524162,0.03035846662194558,0.028281170176573958,0.027613057610104755,1297.3504066467285,321,0.0
939,partition,noop,NOOP,0,0.03133967435611702,0.031198030642334174,0.029024801614417797,0.026220856073035967,1351.2077331542969,322,0.0
940,partition,compaction,COMPACT_32KB,0,0.03140792946948356,0.03165182563270735,0.012807532359498205,0.021528529848710773,1604.3200492858887,321,0.0
941,partition,noop,NOOP,0,0.032155244340363494,0.023594306275554908,0.011694877137604698,0.019806039323273655,1675.5945682525635,322,0.0
942,partition,partition,NOOP,1,0.018218730447019216,0.018193000435160714,0.031087110993589046,0.02041951036187517,1629.98366355896,323,0.0
943,partition,partition,NOOP,1,0.02736997081144356,0.02022025425753489,0.02770461512907052,0.031009754670696485,1085.1240158081055,324,0.0
944,partition,noop,NOOP,0,0.03148048730996939,0.024985963201671374,0.018042057477510906,0.028359459363497222,1202.6982307434082,325,0.0
945,compaction,compaction,COMPACT_32KB,1,0.028528356880936884,0.03536208583083109,0.026275024742875366,0.021106415042698945,1634.4964504241943,321,0.0
946,partition,noop,NOOP,0,0.03596891533987863,0.02200735990399512,0.014237376567295623,0.03500996243613107,923.4178066253662,322,0.0
947,partition,compaction,COMPACT_32KB,0,0.030474566245890997,0.03250740595963143,0.03192593457780017,0.036057172500158774,889.1642093658447,321,0.0
948,partition,noop,NOOP,0,0.03544714960726153,0.032105179163535946,0.016884780260642884,0.029135799738487116,1219.5370197296143,322,0.0
949,partition,partition,NOOP,1,0.01613786945283968,0.029038362981665955,0.029622771834736647,0.031727688407307456,1075.057029724121,323,0.0
950,partition,partition,NOOP,1,0.03161827823968581,0.03156863968298303,0.034510386203247825,0.018329618190247338,1729.2656898498535,324,0.0
951,partition,noop,NOOP,0,0.029789746137765735,0.017389241069296138,0.027071879240182728,0.017382409902719345,1761.3487243652344,325,0.0
952,compaction,compaction,COMPACT_32KB,1,0.017715206036245906,0.02437523483963487,0.015217184910452444,0.027007690665440537,1332.5350284576416,322,0.0
953,partition,noop,NOOP,0,0.031126618251269084,0.01849356699167573,0.03013244138664506,0.02043072210258745,1645.9465026855469,323,0.0
954,partition,partition,NOOP,1,0.030597956040464808,0.03194279765964295,0.033985779145323206,0.029921152451597613,1156.6331386566162,324,0.0
955,partition,compaction,COMPACT_32KB,0,0.0247270395572369,0.029966234259118235,0.0246475078876202,0.03363071828316609,989.8672103881836,323,0.0
956,partition,noop,NOOP,0,0.031860488557226875,0.021287486928461496,0.02915428509653352,0.02956569542825959,1178.0059337615967,324,0.0
957,partition,partition,NOOP,1,0.032230045465322654,0.029278334566240342,0.033605186609121485,0.028201701310964736,1230.1976680755615,325,0.0
958,partition,noop,NOOP,0,0.029108241357393788,0.02415920213161976,0.02803809479672484,0.02797719315487915,1225.8861064910889,326,0.0
959,partition,compaction,COMPACT_32KB,0,0.018152732512564468,0.025318678228773955,0.016744193694205087,0.02581702012277609,1385.2384090423584,323,0.0
960,partition,compaction,COMPACT_32KB,0,0.02842490138065669,0.030477515432044813,0.028649429693339792,0.021449233266517473,1605.1356792449951,323,0.0
961,partition,partition,NOOP,1,0.018955866856045195,0.02472125135959119,0.034670121235317666,0.018911773724026165,1715.9724235534668,324,0.0
962,partition,compaction,COMPACT_32KB,0,0.024912090301513673,0.028612584667973492,0.027170348167419436,0.022359208660893415,1562.6461505889893,323,0.0
963,partition,noop,NOOP,0,0.028894175842661907,0.021710829094309866,0.017706937149424604,0.029078649834055947,1211.4918231964111,324,0.0
964,partition,noop,NOOP,0,0.030563427925109854,0.023003933289610312,0.02452283573150634,0.03023101997375488,1138.6198997497559,325,0.0
965,partition,noop,NOOP,0,0.03221086912330676,0.030862840318091125,0.029750985433426386,0.015247239400711543,1871.8798160552979,326,0.0
966,partition,partition,NOOP,1,0.025510480191292033,0.02088829753546069,0.029825823094429244,0.025202386166633825,1358.9820861816406,327,0.0
967,compaction,partition,NOOP,0,0.006326675884898131,0.02917491548561755,0.031409998409922535,0.016363034718211114,1786.3507270812988,328,0.0
968,compaction,partition,NOOP,0,0.018516576539129484,0.020258977229778583,0.028183248292059163,0.028926484833807206,1142.8487300872803,329,0.0
969,compaction,compaction,COMPACT_32KB,1,0.028206510861714676,0.030164816929743835,0.029942550977071117,0.015002035581148598,1906.7449569702148,325,0.0
970,partition,compaction,COMPACT_32KB,0,0.020039906947598135,0.024502929529731654,0.01713421389339892,0.03183155902344503,1084.1479301452637,324,0.0
971,partition,compaction,COMPACT_32KB,0,0.030886729093698363,0.031241081091073847,0.017022145124582153,0.0299970129453219,1160.5868339538574,325,0.0
972,partition,compaction,COMPACT_32KB,0,0.029781571143682753,0.032421790416424096,0.025805474036749154,0.015475446040813745,1888.7145519256592,325,0.0
973,partition,compaction,COMPACT_32KB,0,0.02804378513148957,0.03536603010617769,0.03113150123408967,0.020476177068857043,1639.7719383239746,325,0.0
974,partition,noop,NOOP,0,0.0356207773360738,0.031390491999112646,0.02901441785426228,0.020822097984267166,1606.7733764648438,326,0.0
975,partition,partition,NOOP,1,0.03539631066220252,0.016151047119727494,0.035895344590120004,0.01999247250454872,1633.516788482666,327,0.0
976,partition,partition,NOOP,1,0.030588552433106958,0.030523870541499215,0.030959794002625995,0.018376390415284688,1699.0888118743896,328,0.0
977,partition,compaction,COMPACT_32KB,0,0.019027896850377243,0.03576952306010241,0.020017515151768847,0.03003222861143709,1151.1828899383545,326,0.0
978,partition,partition,NOOP,1,0.018982462298542002,0.018864060695354762,0.028607377421527837,0.030668749224811526,1103.7518978118896,327,0.0
979,partition,noop,NOOP,0,0.029981157726194807,0.019613256841788274,0.025295994228270002,0.029302995151426738,1156.1527252197266,328,0.0
980,partition,noop,NOOP,0,0.03282690970991883,0.032201227709998385,0.01590201346968445,0.03009113757704529,1101.3975143432617,329,0.0
981,partition,noop,NOOP,0,0.02861044091889353,0.01918663487814687,0.01788458509156199,0.019240862557382304,1628.4968852996826,330,0.0
982,compaction,compaction,COMPACT_32KB,1,0.033369666849810554,0.03557195084928735,0.02640135935469337,0.01995086053368504,1660.949468612671,326,0.0
983,partition,partition,NOOP,1,0.017954546915573452,0.02713269216853418,0.03098501394895968,0.020324456202072474,1626.5194416046143,327,0.0
984,partition,partition,NOOP,1,0.03063079892600455,0.014546840212535272,0.03480863629783072,0.019822536100992355,1635.8344554901123,328,0.0
985,partition,partition,NOOP,1,0.029832273191666536,0.02317693640820087,0.030358162588334014,0.029318080610489773,1146.1436748504639,329,0.0
986,partition,noop,NOOP,0,0.03265398895379269,0.031215200350116892,0.021920341607296112,0.02896672165032589,1148.486852645874,330,0.0
987,compaction,compaction,COMPACT_32KB,1,0.019637931859457253,0.03156381822755214,0.02865141299959397,0.015051876658985025,1895.315408706665,327,0.0
988,partition,compaction,COMPACT_32KB,0,0.030765888055940965,0.031410248693996994,0.02722834285177836,0.030813558516079517,1109.1248989105225,327,0.0
989,partition,compaction,COMPACT_32KB,0,0.029791208713810635,0.0303939325863433,0.028997522800724693,0.03131284070554496,1086.0674381256104,327,0.0
990,partition,compaction,COMPACT_32KB,0,0.01564614401096251,0.03125771302214457,0.018828688719214462,0.01721944111815288,1792.5806045532227,327,0.0
991,partition,compaction,COMPACT_32KB,0,0.03041951145079079,0.03567501416512587,0.019161457671188736,0.030259121564112687,1142.1966552734375,327,0.0
992,partition,partition,NOOP,1,0.027253533809941,0.024235260026097674,0.02946508547620076,0.02078398367718952,1600.816249847412,328,0.0
993,partition,partition,NOOP,1,0.011408512044170344,0.03198215672612556,0.03329033081553265,0.02998166267893597,1126.1613368988037,329,0.0
994,partition,noop,NOOP,0,0.028835521206711276,0.02600559932894822,0.026196752056931005,0.01953603313908432,1632.706880569458,330,0.0
995,partition,partition,NOOP,1,0.030154991485273015,0.0233143063335884,0.033620071746503485,0.030144567824994695,1086.8644714355469,331,0.0
996,compaction,compaction,COMPACT_32KB,1,0.026608152554983132,0.035194984882633874,0.023639273808950416,0.021463558736661587,1572.2427368164062,328,0.0
997,partition,compaction,COMPACT_32KB,0,0.026014997976239337,0.03105827471570271,0.012479679601605537,0.022825499981205644,1505.091905593872,328,0.0
998,partition,compaction,COMPACT_32KB,0,0.008754870763738098,0.036845911309777254,0.031200334897954415,0.026856864259301172,1305.4943084716797,328,0.0
999,partition,compaction,COMPACT_32KB,0,0.0274289079376267,0.03118900846155679,0.017918519563298083,0.020124760376534823,1643.6398029327393,328,0.0
1000,partition,compaction,COMPACT_32KB,0,0.012989918767934872,0.03076018601394282,0.029676696836477355,0.031004889306789504,1101.222038269043,328,0.0
